🍁,3166ye
Tweet Range : 1990-01-01:2030-01-01
Save Path : /c/yezArchive\3166ye
Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URl,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024-07-24 08:51,🍁,@3166ye,https://twitter.com/yez3166/status/1815912739422032249/photo/1,Image,https://pbs.twimg.com/media/GTNrAZBXUAAu5aL.jpg,2024-07-24 08-51-img_75.png,https://t.co/ZXqB4XAN3t,570,62,8
2024-07-21 20:57,🍁,@3166ye,https://twitter.com/yez3166/status/1815008124824072434/photo/1,Image,https://pbs.twimg.com/media/GTA0Q4qW4AAGycm.jpg,2024-07-21 20-57-img_81.png,https://t.co/XnJr2zCmxi,343,33,2
2024-07-21 12:50,🍁,@3166ye,https://twitter.com/yez3166/status/1814885586156597683/photo/1,Image,https://pbs.twimg.com/media/GS_E0UVXQAAh9vd.jpg,2024-07-21 12-50-img_84.png,https://t.co/dBZ2MPSJok,286,22,5
2024-07-22 08:54,🍁,@3166ye,https://twitter.com/yez3166/status/1815188524213117211/photo/1,Image,https://pbs.twimg.com/media/GTDYViuWIAAvF6C.jpg,2024-07-22 08-54-img_80.png,Old wip https://t.co/A4RxvndqSV,365,37,4
2024-07-22 22:31,🍁,@3166ye,https://twitter.com/yez3166/status/1815394297987903883/photo/1,Image,https://pbs.twimg.com/media/GTGTe5RWAAAcV27.jpg,2024-07-22 22-31-img_78.png,https://t.co/EufH4Lt2PK,294,30,1
2024-07-23 05:50,🍁,@3166ye,https://twitter.com/yez3166/status/1815504803960873415/photo/1,Image,https://pbs.twimg.com/media/GTH3_bwXwAIulGP.jpg,2024-07-23 05-50-img_77.png,https://t.co/Wu79f5ra76,287,31,5
2024-07-22 22:04,🍁,@3166ye,https://twitter.com/yez3166/status/1815387541710790733/photo/1,Image,https://pbs.twimg.com/media/GTGNV6kWkAEmxJb.jpg,2024-07-22 22-04-img_79.png,https://t.co/f3DURbD8eS,219,25,2
2024-07-21 20:04,🍁,@3166ye,https://twitter.com/yez3166/status/1814994772056035431/photo/1,Image,https://pbs.twimg.com/media/GTAoHfXXYAAwE9h.jpg,2024-07-21 20-04-img_83.png,https://t.co/vVqgVYMnLC,427,40,3
2024-07-21 20:17,🍁,@3166ye,https://twitter.com/yez3166/status/1814998038072439079/photo/1,Image,https://pbs.twimg.com/media/GTArFnAWIAE0VhD.jpg,2024-07-21 20-17-img_82.png,https://t.co/MPkrIlAwSo,325,43,1
2024-07-20 16:50,🍁,@3166ye,https://twitter.com/yez3166/status/1814583708315242633/photo/1,Image,https://pbs.twimg.com/media/GS6yQkbWkAEcpkb.jpg,2024-07-20 16-50-img_85.png,https://t.co/J68plWD7Wp,824,79,5
2024-07-20 16:48,🍁,@3166ye,https://twitter.com/yez3166/status/1814583267691008072/photo/1,Image,https://pbs.twimg.com/media/GS6x27PWgAAAsOk.jpg,2024-07-20 16-48-img_86.png,https://t.co/04dofRPX5t,447,55,1
2024-07-19 18:55,🍁,@3166ye,https://twitter.com/yez3166/status/1814252814987673932/photo/1,Image,https://pbs.twimg.com/media/GS2FUBLWYAAfMv6.jpg,2024-07-19 18-55-img_89.png,https://t.co/nRbZSUkHp8,321,44,1
